23887872	4	24	1.39914	11.1464	74	
23887872	4	24	1.36178	11.1441	74	
23887872	12	24	0.908581	3.86029	70	
23887872	12	24	1.05664	3.6757	70	
23887872	12	24	1.05092	3.66101	70	
23887872	12	24	1.05589	3.68709	70	
23887872	12	24	1.02445	4.26848	70	
23887872	24	24	1.05128	2.22403	74	
23887872	24	24	1.09773	2.20054	74	
23887872	24	24	1.10697	2.20703	74	
23887872	24	24	1.07587	2.17983	74	
23887872	24	24	1.11667	5.25255	74	
23887872	48	24	1.12312	1.74222	68	
23887872	48	24	1.17831	1.86179	68	
23887872	48	24	1.12511	1.91431	68	
23887872	48	24	1.05587	2.08459	68	
23887872	48	24	1.14627	2.32675	68	
28094464	1	28	2.46691	30.5659	84	
28094464	1	28	2.48234	30.6309	84	
28094464	1	28	2.45152	30.5363	84	
28094464	1	28	2.77236	32.4136	84	
28094464	1	28	2.88591	34.0955	84	
28094464	4	28	1.61084	10.7131	72	
28094464	4	28	1.74128	11.108	76	
28094464	4	28	1.68275	11.4538	78	
28094464	4	28	1.69546	11.6369	78	
28094464	4	28	1.6692	10.9646	74	
28094464	12	28	1.25721	3.77671	70	
28094464	12	28	1.21688	4.01143	74	
28094464	12	28	1.31188	4.23619	78	
28094464	12	28	1.2471	4.20139	78	
28094464	12	28	1.3726	4.02359	74	
28094464	24	28	1.33363	2.38057	76	
28094464	24	28	1.34635	2.4705	78	
28094464	24	28	1.28305	2.59391	80	
28094464	24	28	1.31476	2.53454	80	
28094464	24	28	1.3227	2.59128	84	
28094464	48	28	1.56134	2.1561	82	
28094464	48	28	1.38116	2.49019	86	
28094464	48	28	1.43282	2.00799	78	
28094464	48	28	1.43445	2.15703	80	
28094464	48	28	1.463	5.10085	82	
31855013	1	32	2.57245	31.5677	78	
31855013	1	32	2.57565	31.5205	78	
31855013	1	32	2.59381	31.6069	78	
31855013	1	32	2.58754	31.6484	78	
31855013	1	32	2.59475	31.5636	78	
31855013	4	32	1.66506	11.1666	70	
31855013	4	32	1.61391	11.9139	74	
31855013	4	32	1.58756	11.7784	74	
31855013	4	32	1.66078	11.8371	74	
31855013	4	32	1.66741	11.7826	74	
31855013	12	32	1.18662	4.00338	74	
31855013	12	32	1.20572	4.04634	74	
31855013	12	32	1.30106	3.98784	74	
31855013	12	32	1.25444	4.18014	78	
31855013	12	32	1.26418	4.24071	78	
31855013	24	32	1.2611	2.18555	70	
31855013	24	32	1.17834	2.15467	70	
31855013	24	32	1.16593	2.37318	70	
31855013	24	32	1.2469	2.39083	76	
31855013	24	32	1.19446	2.63733	76	
31855013	48	32	1.2837	1.94561	74	
31855013	48	32	1.22794	2.16175	74	
31855013	48	32	1.30905	2.03345	74	
31855013	48	32	1.30768	2.27848	80	
31855013	48	32	1.36368	2.07506	74	
35937000	1	36	2.80936	38.4239	86	
35937000	1	36	2.81316	38.4883	86	
35937000	1	36	2.8195	38.4774	86	
35937000	1	36	2.80637	38.4777	86	
35937000	1	36	2.81846	38.4872	86	
35937000	4	36	1.63449	11.672	76	
35937000	4	36	1.83845	11.6993	76	
35937000	4	36	1.74713	11.715	76	
35937000	4	36	1.64091	11.6696	76	
35937000	4	36	1.73808	11.6879	76	
35937000	12	36	1.51851	4.40088	80	
35937000	12	36	1.37498	4.4619	80	
35937000	12	36	1.3086	4.4804	80	
35937000	12	36	1.38805	4.39225	80	
35937000	12	36	1.44706	4.4097	80	
35937000	24	36	1.4108	2.65764	84	
35937000	24	36	1.41822	2.97778	84	
35937000	24	36	1.38955	2.71845	84	
35937000	24	36	1.49343	2.73139	84	
35937000	24	36	1.36016	2.76487	84	
35937000	48	36	1.43819	2.12597	76	
35937000	48	36	1.45374	2.16695	76	
35937000	48	36	1.56991	2.05992	76	
35937000	48	36	1.49776	2.11897	76	
35937000	48	36	1.48622	2.27423	76	
40001688	1	40	2.9606	44.462	76	
40001688	1	40	2.98014	44.6698	76	
40001688	1	40	3.08095	44.7326	76	
40001688	1	40	2.98259	44.8229	76	
40001688	1	40	3.71199	44.7059	76	
40001688	4	40	1.64113	10.9899	76	
40001688	4	40	1.52325	11.2166	76	
40001688	4	40	1.72245	11.0382	76	
40001688	4	40	1.64905	11.1409	76	
40001688	4	40	1.75995	11.1463	76	
40001688	12	40	1.27576	4.09788	76	
40001688	12	40	1.34423	4.06788	76	
40001688	12	40	1.19423	4.10575	76	
40001688	12	40	1.21465	4.13423	76	
40001688	12	40	1.24618	4.11113	76	
40001688	24	40	1.32069	2.40076	78	
40001688	24	40	1.1871	2.50237	78	
40001688	24	40	1.34409	2.49095	78	
40001688	24	40	1.42234	4.83341	78	
40001688	24	40	8.87321	160.28	78	
40001688	48	40	1.363	2.01951	72	
40001688	48	40	1.36873	2.41073	72	
40001688	48	40	1.33247	2.22185	72	
40001688	48	40	1.37918	2.0965	72	
40001688	48	40	2.6232	3.70641	72	
43986977	1	44	3.08426	44.6798	82	
43986977	1	44	3.0892	44.7097	82	
43986977	1	44	3.06077	44.7768	82	
43986977	1	44	3.16118	49.3144	82	
43986977	1	44	3.49156	49.2483	82	
43986977	4	44	1.75034	13.5743	84	
43986977	4	44	1.75075	13.4988	84	
43986977	4	44	1.87018	13.5349	84	
43986977	4	44	1.73307	13.4177	84	
43986977	4	44	1.78119	13.6011	84	
43986977	12	44	1.21861	5.08047	84	
43986977	12	44	1.1086	4.66585	84	
43986977	12	44	1.29174	4.67677	84	
43986977	12	44	1.28338	4.59056	84	
43986977	12	44	1.23025	4.71992	84	
43986977	24	44	1.23809	2.81227	86	
43986977	24	44	1.31152	2.72866	86	
43986977	24	44	1.33655	2.77051	86	
43986977	24	44	1.30685	3.15915	86	
43986977	24	44	1.5818	5.93253	86	
43986977	48	44	1.25171	2.59281	86	
43986977	48	44	1.33659	2.51687	86	
43986977	48	44	1.30537	2.70439	86	
43986977	48	44	1.54417	2.42272	86	
43986977	48	44	1.29339	2.76563	86	
47832147	1	48	3.30211	45.7981	76	
47832147	1	48	3.30703	45.7818	76	
47832147	1	48	3.30438	45.6566	76	
47832147	1	48	3.31175	45.6493	76	
47832147	1	48	3.29475	45.7836	76	
47832147	4	48	1.70828	11.6708	76	
47832147	4	48	1.62452	11.6687	76	
47832147	4	48	1.66154	11.6882	76	
47832147	4	48	1.70465	11.7206	76	
47832147	4	48	1.64851	11.7162	76	
47832147	12	48	1.26656	4.70604	84	
47832147	12	48	1.35622	4.60455	84	
47832147	12	48	1.30775	4.66796	84	
47832147	12	48	1.29673	4.66097	84	
47832147	12	48	1.33224	4.68699	84	
47832147	24	48	1.32861	2.43421	76	
47832147	24	48	1.38335	2.44015	76	
47832147	24	48	1.28274	2.43446	76	
47832147	24	48	1.31095	2.50915	76	
47832147	24	48	1.36718	2.41305	76	
47832147	48	48	1.73018	2.27372	76	
47832147	48	48	1.42316	2.29657	76	
47832147	48	48	1.28717	2.54168	76	
47832147	48	48	1.59019	2.35846	76	
47832147	48	48	3.82174	143.7	76	
51895117	1	52	5.27905	79.5659	78	
51895117	1	52	6.34737	80.0032	78	
51895117	1	52	5.79845	80.5591	78	
51895117	1	52	6.46492	79.8061	78	
51895117	1	52	6.63113	80.4587	78	
51895117	4	52	1.78382	12.3871	78	
51895117	4	52	1.86993	12.497	78	
51895117	4	52	1.75289	12.5721	78	
51895117	4	52	1.76162	12.6624	78	
51895117	4	52	1.78157	12.6528	78	
51895117	12	52	1.3395	4.29275	78	
51895117	12	52	1.36897	4.29991	78	
51895117	12	52	1.22063	4.32238	78	
51895117	12	52	1.30625	4.87887	78	
51895117	12	52	4.14886	149.905	78	
51895117	24	52	1.27455	2.62526	78	
51895117	24	52	1.29904	4.7455	78	
51895117	24	52	1.4264	2.54892	78	
51895117	24	52	1.24301	2.91266	78	
51895117	24	52	1.29159	2.91033	78	
51895117	48	52	1.34706	2.35062	78	
51895117	48	52	1.30126	2.45391	78	
51895117	48	52	1.50067	4.25211	78	
51895117	48	52	1.39118	4.59045	78	
51895117	48	52	1.37044	4.90765	78	
56181887	1	56	7.3325	88.4593	76	
56181887	1	56	6.47803	89.3128	76	
56181887	1	56	7.71309	89.0951	76	
56181887	1	56	7.07028	89.3069	76	
56181887	1	56	7.80231	89.7667	76	
56181887	4	56	1.93167	12.3045	76	
56181887	4	56	1.99024	12.4092	76	
56181887	4	56	1.89944	12.4525	76	
56181887	4	56	1.99406	12.4354	76	
56181887	4	56	1.9974	12.4916	76	
56181887	12	56	1.49427	4.36164	76	
56181887	12	56	1.54531	4.28623	76	
56181887	12	56	1.5288	4.3512	76	
56181887	12	56	1.53553	4.39708	76	
56181887	12	56	1.49844	6.53831	76	
56181887	24	56	1.45728	2.46829	72	
56181887	24	56	1.41823	2.45616	72	
56181887	24	56	1.54181	2.4316	72	
56181887	24	56	1.60866	2.53492	72	
56181887	24	56	1.52374	5.10502	72	
56181887	48	56	1.58121	2.45576	76	
56181887	48	56	1.70501	2.4247	76	
56181887	48	56	1.66935	2.41499	76	
56181887	48	56	1.62452	2.35518	76	
56181887	48	56	1.60196	2.45448	76	
59776471	1	60	8.25056	95.5985	74	
59776471	1	60	6.93437	96.6465	74	
59776471	1	60	8.27264	96.3424	74	
59776471	1	60	8.0238	96.3071	74	
59776471	1	60	7.03835	96.8475	74	
59776471	4	60	1.75647	11.687	74	
59776471	4	60	1.769	11.6005	74	
59776471	4	60	1.79959	11.6745	74	
59776471	4	60	1.71031	11.641	74	
59776471	4	60	1.70763	13.4576	74	
59776471	12	60	1.43004	4.16744	74	
59776471	12	60	1.4523	4.21419	74	
59776471	12	60	1.44081	4.39923	74	
59776471	12	60	1.49257	4.39972	74	
59776471	12	60	14.7376	156.351	74	
59776471	24	60	1.44096	2.45945	74	
59776471	24	60	1.33192	2.5125	74	
59776471	24	60	1.47366	2.67368	74	
59776471	24	60	1.41079	2.85702	74	
59776471	24	60	1.81888	4.86436	74	
59776471	48	60	1.51039	2.35286	74	
59776471	48	60	1.51008	2.30178	74	
59776471	48	60	1.60101	2.27487	74	
59776471	48	60	1.45977	2.38902	74	
59776471	48	60	1.58736	4.90835	74	
64000000	1	64	8.88928	101.428	72	
64000000	1	64	8.40164	102.356	72	
64000000	1	64	8.03565	103.226	72	
64000000	1	64	8.91982	102.376	72	
64000000	1	64	8.6076	102.727	72	
64000000	4	64	1.84963	11.7852	72	
64000000	4	64	1.86786	11.8656	72	
64000000	4	64	1.84465	11.8071	72	
64000000	4	64	1.84124	11.9258	72	
64000000	4	64	1.82331	11.9539	72	
64000000	12	64	1.26727	4.1552	72	
64000000	12	64	1.28576	4.11569	72	
64000000	12	64	1.30884	4.11239	72	
64000000	12	64	1.24459	4.04745	72	
64000000	12	64	1.30623	4.23827	72	
64000000	24	64	1.28352	2.46506	72	
64000000	24	64	1.33688	2.41762	72	
64000000	24	64	1.36252	2.44635	72	
64000000	24	64	1.34563	2.53119	72	
64000000	24	64	1.32526	2.64574	72	
64000000	48	64	1.34846	2.00227	72	
64000000	48	64	1.36004	2.16424	72	
64000000	48	64	1.46312	2.21989	72	
64000000	48	64	1.68867	3.73325	72	
64000000	48	64	1.89556	4.58046	72	
67917312	1	68	6.92876	128.636	84	
67917312	1	68	7.31457	129.469	84	
67917312	1	68	8.86521	129.594	84	
67917312	1	68	7.02125	130.262	84	
67917312	1	68	8.26083	129.899	84	
67917312	4	68	1.75753	13.7198	84	
67917312	4	68	1.83514	13.6102	84	
67917312	4	68	1.73538	13.6193	84	
67917312	4	68	1.6583	13.7595	84	
67917312	4	68	1.74565	13.7158	84	
67917312	12	68	1.27644	4.65273	82	
67917312	12	68	1.23685	4.61414	82	
67917312	12	68	1.16084	4.82893	82	
67917312	12	68	1.25896	4.93142	82	
67917312	12	68	1.25023	4.67913	82	
67917312	24	68	1.29439	2.77978	84	
67917312	24	68	1.22329	2.73736	84	
67917312	24	68	1.24067	2.83238	84	
67917312	24	68	1.33104	3.15517	84	
67917312	24	68	2.00377	6.06357	84	
67917312	48	68	1.35036	2.65455	84	
67917312	48	68	1.34129	2.58747	84	
67917312	48	68	1.34192	2.53641	84	
67917312	48	68	1.36263	2.73148	84	
67917312	48	68	1.54985	6.30468	84	
71991296	1	72	9.15498	140.203	84	
71991296	1	72	9.60031	141.244	84	
71991296	1	72	9.33664	141.829	84	
71991296	1	72	9.26221	141.483	84	
71991296	1	72	7.74584	142.059	84	
71991296	4	72	1.66263	13.7468	88	
71991296	4	72	1.62984	13.7563	88	
71991296	4	72	1.61133	13.8036	88	
71991296	4	72	1.63507	13.8298	88	
71991296	4	72	1.65872	13.8825	88	
71991296	12	72	1.26657	4.62706	80	
71991296	12	72	1.24928	4.58461	80	
71991296	12	72	1.27617	4.61939	80	
71991296	12	72	1.26999	4.71387	80	
71991296	12	72	1.45302	6.37901	80	
71991296	24	72	1.26465	2.67726	78	
71991296	24	72	1.30433	2.63276	78	
71991296	24	72	1.28017	2.78643	78	
71991296	24	72	1.20626	4.52397	78	
71991296	24	72	1.48226	5.66848	78	
71991296	48	72	1.38677	2.93139	88	
71991296	48	72	3.88934	165.981	88	
71991296	48	72	9.98863	184.635	88	
71991296	48	72	1.52843	2.76674	88	
71991296	48	72	1.59576	4.84921	88	
76225024	1	76	7.97455	155.671	86	
76225024	1	76	9.44498	155.803	86	
76225024	1	76	7.20441	156.186	86	
76225024	1	76	9.70574	157.005	86	
76225024	1	76	7.53351	157.508	86	
76225024	4	76	1.92363	14.1836	86	
76225024	4	76	1.8773	14.132	86	
76225024	4	76	1.87657	14.1549	86	
76225024	4	76	1.86871	14.145	86	
76225024	4	76	1.82282	14.2083	86	
76225024	12	76	1.33089	4.37825	76	
76225024	12	76	1.43241	4.32315	76	
76225024	12	76	1.25653	4.36381	76	
76225024	12	76	1.43312	4.79171	76	
76225024	12	76	1.82876	6.391	76	
76225024	24	76	1.39368	2.84311	82	
76225024	24	76	1.31936	2.87657	82	
76225024	24	76	1.41691	2.86828	82	
76225024	24	76	1.3316	2.98466	82	
76225024	24	76	1.69368	6.21405	82	
76225024	48	76	1.37993	2.75994	90	
76225024	48	76	1.6626	3.05048	90	
76225024	48	76	1.48981	6.05372	90	
76225024	48	76	1.59673	6.11882	90	
76225024	48	76	1.56713	7.43124	90	
80062991	1	80	8.01981	175.993	90	
80062991	1	80	7.81184	176.889	90	
80062991	1	80	10.1804	176.4	90	
80062991	1	80	8.98612	177.156	90	
80062991	1	80	8.16215	177.887	90	
80062991	4	80	1.97116	13.8287	84	
80062991	4	80	1.92672	13.6564	84	
80062991	4	80	1.91154	13.729	84	
80062991	4	80	2.06639	13.714	84	
80062991	4	80	4.88256	162.94	84	
80062991	12	80	1.31886	5.16176	90	
80062991	12	80	1.56678	5.06843	90	
80062991	12	80	1.56378	5.09454	90	
80062991	12	80	1.69657	5.04787	90	
80062991	12	80	1.55467	5.20878	90	
80062991	24	80	1.53374	3.01743	84	
80062991	24	80	1.60069	3.28323	84	
80062991	24	80	1.8208	4.68721	84	
80062991	24	80	1.64757	5.97941	84	
80062991	24	80	1.4965	2.87763	84	
80062991	48	80	1.64278	3.02658	90	
80062991	48	80	1.51391	2.83976	90	
80062991	48	80	1.68411	3.30402	90	
80062991	48	80	1.84195	6.51862	90	
80062991	48	80	1.55831	2.91204	90	
84027672	1	84	10.156	163.359	78	
84027672	1	84	10.0846	163.839	78	
84027672	1	84	8.38662	165.65	78	
84027672	1	84	7.99122	165.243	78	
84027672	1	84	9.3587	165.689	78	
84027672	4	84	1.65855	12.2893	78	
84027672	4	84	1.62605	12.3743	78	
84027672	4	84	1.77987	12.3388	78	
84027672	4	84	1.72117	12.3432	78	
84027672	4	84	1.68659	12.4238	78	
84027672	12	84	1.41667	4.50302	78	
84027672	12	84	1.29477	4.66778	78	
84027672	12	84	1.42207	4.59517	78	
84027672	12	84	1.29527	4.46295	78	
84027672	12	84	1.40115	4.49362	78	
84027672	24	84	1.41499	2.73455	78	
84027672	24	84	1.33554	2.70155	78	
84027672	24	84	1.42504	2.72886	78	
84027672	24	84	1.56294	2.96831	78	
84027672	24	84	1.32777	3.25721	78	
84027672	48	84	1.44182	2.9508	84	
84027672	48	84	1.60155	2.79421	84	
84027672	48	84	1.54832	4.33768	84	
84027672	48	84	2.33008	4.91492	84	
84027672	48	84	1.40897	3.08877	84	
88121125	1	88	8.74943	176.221	78	
88121125	1	88	9.05248	176.45	78	
88121125	1	88	9.1576	177.427	78	
88121125	1	88	9.0918	176.851	78	
88121125	1	88	8.91596	179.355	78	
88121125	4	88	1.9655	15.1908	92	
88121125	4	88	1.93767	15.2493	92	
88121125	4	88	2.04384	15.1335	92	
88121125	4	88	1.93679	15.3583	92	
88121125	4	88	2.01233	15.2156	92	
88121125	12	88	1.47242	4.48443	78	
88121125	12	88	1.45971	4.51885	78	
88121125	12	88	1.5758	4.4989	78	
88121125	12	88	1.42675	4.65205	78	
88121125	12	88	1.63199	6.33938	78	
88121125	24	88	1.49582	2.92672	78	
88121125	24	88	1.55478	2.73466	78	
88121125	24	88	1.38746	2.76675	78	
88121125	24	88	1.53517	2.856	78	
88121125	24	88	1.60322	6.23397	78	
88121125	48	88	1.69937	2.68212	78	
88121125	48	88	1.56121	2.85946	78	
88121125	48	88	2.2206	5.05519	78	
88121125	48	88	1.66051	2.81092	78	
88121125	48	88	1.54066	5.93944	78	
91733851	1	92	9.22176	193.092	80	
91733851	1	92	8.92872	193.483	80	
91733851	1	92	10.4568	191.459	80	
91733851	1	92	10.0317	192.858	80	
91733851	1	92	9.02496	193.199	80	
91733851	4	92	1.84773	13.0433	80	
91733851	4	92	1.84801	13.0736	80	
91733851	4	92	1.84885	13.1153	80	
91733851	4	92	1.74072	13.1483	80	
91733851	4	92	1.7884	13.2862	80	
91733851	12	92	1.35253	4.80797	80	
91733851	12	92	1.35665	4.64701	80	
91733851	12	92	1.32922	4.64916	80	
91733851	12	92	1.33022	4.65326	80	
91733851	12	92	1.84902	7.11355	80	
91733851	24	92	1.37241	2.60074	72	
91733851	24	92	1.3293	2.79652	72	
91733851	24	92	1.69947	4.07858	72	
91733851	24	92	1.74139	5.67011	72	
91733851	24	92	3.88621	57.2749	72	
91733851	48	92	1.50844	2.66054	80	
91733851	48	92	1.47821	2.69869	80	
91733851	48	92	1.38129	2.887	80	
91733851	48	92	1.77014	2.84706	80	
91733851	48	92	1.80221	4.63538	80	
96071912	1	96	3.19892	49.006	80	
96071912	1	96	3.24063	48.8689	80	
96071912	1	96	3.27781	49.1693	80	
96071912	1	96	3.29467	49.3164	80	
96071912	1	96	3.29189	49.2705	80	
96071912	4	96	1.66843	12.9547	82	
96071912	4	96	1.56388	13.1962	84	
96071912	4	96	1.63567	13.2193	84	
96071912	4	96	1.70288	14.1321	90	
96071912	4	96	1.54802	14.1235	90	
96071912	12	96	1.27875	4.57956	78	
96071912	12	96	1.24004	5.0393	86	
96071912	12	96	1.20644	4.75624	80	
96071912	12	96	1.32522	4.89561	80	
96071912	12	96	1.31229	5.39951	86	
96071912	24	96	1.27902	2.93518	76	
96071912	24	96	1.20305	2.97215	76	
96071912	24	96	1.25953	2.68803	76	
96071912	24	96	1.27923	2.76457	76	
96071912	24	96	1.94111	5.02728	76	
96071912	48	96	1.37317	2.39193	68	
96071912	48	96	1.6482	4.74587	68	
96071912	48	96	1.96197	3.49984	68	
96071912	48	96	3.72604	128.323	68	
96071912	48	96	7.4519	123.791	68	
99897344	1	100	8.45864	140.389	80	
99897344	1	100	9.02105	140.498	80	
99897344	1	100	7.43446	141.137	80	
99897344	1	100	8.8579	141.476	80	
99897344	1	100	8.54438	141.31	80	
99897344	4	100	1.90897	13.4253	82	
99897344	4	100	1.89561	13.491	82	
99897344	4	100	1.9109	13.5032	82	
99897344	4	100	2.00541	13.5283	82	
99897344	4	100	1.88199	13.5648	82	
99897344	12	100	1.40837	4.79712	82	
99897344	12	100	1.42881	5.23112	82	
99897344	12	100	1.49922	4.8744	82	
99897344	12	100	1.508	5.41596	82	
99897344	12	100	4.13707	156.896	82	
99897344	24	100	1.44742	2.96189	84	
99897344	24	100	1.43772	3.05677	84	
99897344	24	100	1.49484	3.20945	84	
99897344	24	100	1.98368	5.98356	84	
99897344	24	100	1.62299	3.76123	84	
99897344	48	100	1.59259	2.81007	82	
99897344	48	100	1.64715	3.03208	82	
99897344	48	100	1.53907	2.97923	82	
99897344	48	100	1.55919	2.99696	82	
99897344	48	100	1.56787	3.02678	82	
